id,image_path,emotion,caption,valence,arousal
24076,edited_image/unsplash_human/awe/wdFMjN3f548_Ornate Hindu Temples  .jpg,awe,"Awe-inspiring red temple spires pierce bare winter trees, glowing warmly against a muted sky. Fallen leaves carpet the ground. Dramatic contrast between fiery architecture and stark, skeletal branches. Ethereal, serene, mystical atmosphere. Symbolic of spiritual transcendence in nature.",0.8601958751678467,0.1498628854751587
24077,edited_image/unsplash_human/awe/piy0UM3yBXA_Northern lights .jpg,awe,"A man with a beard and cap stands in snow, gazing upward. Behind him, vibrant auroras glow in magenta and green against a dark sky. Snowflakes drift softly. The scene blends human presence with cosmic wonder, evoking awe through vivid colors, dynamic light, and serene isolation.",0.9488307237625122,1.2125054597854614
24078,edited_image/unsplash_human/awe/_gsIKZhbDSk_Snow-covered volcanic mountains  .jpg,awe,"Vibrant pink cherry blossoms in foreground contrast with erupting volcanoes under clear blue sky. Dramatic composition, high contrast, awe-inspiring juxtaposition of fragile beauty and raw power. Textured petals vs. rugged ash. Symbolic fusion of life and destruction.",0.22138774394989014,1.5924314260482788
24079,edited_image/unsplash_human/awe/b2JrArs5QW0_Colorful hot-air balloons.jpg,awe,"Sunrise over misty mountains and calm lake, vibrant hot air balloons drift with soft motion blur. Warm golden light contrasts cool blues, creating serene awe. Reflections ripple gently. No people visible. Ethereal, tranquil, majestic. Nature's grandeur meets human wonder.",1.7569595575332642,0.5273834466934204
24080,edited_image/unsplash_human/awe/81tIDMsJrGg_Flying seagulls .jpg,awe,"Awe-inspiring deep blue ocean scene: translucent jellyfish drift gracefully, surrounded by elegant white seabirds in flight. Soft, ethereal lighting enhances the serene, surreal contrast. Motion blur suggests gentle movement. Majestic, tranquil, and otherworldly--nature's sublime harmony in motion.",0.8595432043075562,0.7108111381530762
24081,edited_image/unsplash_human/awe/NBAatAH2KYg_Snow-covered trees  .jpg,awe,"Awe-inspiring frosty forest under soft blue twilight. Snow-laden evergreens stretch upward, crowned by ethereal, snow-draped dandelion-like forms. Cool monochrome tones, serene stillness, and misty atmosphere evoke wonder. Minimalist composition, textured frost, and dreamlike symmetry create a hauntingly beautiful winter landscape.",0.7331868410110474,-0.292594850063324
24082,edited_image/unsplash_human/awe/POTsPIv95Xw_Blooming flowers.jpg,awe,"Vibrant orange flowers float amidst ethereal, glowing green tendrils. Soft bokeh, dreamlike motion blur, and luminous contrast evoke wonder. Organic, surreal composition. Warm, glowing tones. Nature's delicate magic suspended in a glowing, otherworldly green void.",0.40168726444244385,0.3215811252593994
24083,edited_image/unsplash_human/awe/K0vp1x2vC9g_Cloudy sky .jpg,awe,"Awe-inspiring ethereal garden of white roses under surreal blue sky, blurred motion and bokeh lighting create dreamlike depth. Cool tones, soft textures, and mirrored reflections evoke tranquility and wonder. Majestic, floating blooms in twilight, symbolizing purity and fleeting beauty.",1.273314356803894,-0.34538501501083374
24084,edited_image/unsplash_human/awe/4pu6eE0ABSk_Cascading waterfall  .jpg,awe,"A vibrant green herb bouquet in a glass vase, silhouetted against a luminous waterfall cascading through a dark, mossy gorge. Dramatic backlighting creates ethereal glow and deep contrast. Nature's raw power meets delicate stillness, evoking awe through sublime composition and vivid color against shadowy wilderness.",0.40814316272735596,0.8696883916854858
24085,edited_image/unsplash_human/awe/iVls8uffOSg_Iconic fairy-tale castle  .jpg,awe,"A majestic sunflower blooms under a twilight sky, its center cradling a glowing castle. Warm golden lights pierce the dark, dreamlike background. Soft bokeh and rich contrasts evoke wonder. Fantasy meets nature in this surreal, awe-inspiring composition.",0.7627079486846924,-0.5176364779472351
24086,edited_image/unsplash_human/awe/ST6YltRNdGA_Cascading waterfall  .jpg,awe,"A majestic turkey vulture soars with outstretched wings against a roaring waterfall. Lush green cliffs frame the cascading white water. Dramatic contrast highlights the bird's dark feathers and red head. Motion blur suggests flight. Majestic, wild, and awe-inspiring natural power.",1.13248872756958,0.8898607492446899
24087,edited_image/unsplash_human/awe/3TLpBVH3S6M_Colorful hot-air balloons.jpg,awe,"Vibrant hot air balloons drift serenely above a coastal town nestled on cliffs, overlooking turquoise waters. Soft golden light bathes the scene, contrasting with vivid balloon hues. Calm, awe-inspiring composition evokes wonder, tranquility, and freedom against a backdrop of serene sea and sunlit architecture.",0.4979943037033081,-0.769076406955719
24088,edited_image/unsplash_human/awe/XYeRx4q_zCw_Northern lights .jpg,awe,"A lone figure silhouetted atop a rocky peak gazes at a surreal aurora borealis. Vivid purple and green lights dance across a moody, cloud-streaked sky. Below, misty valleys stretch into the distance. Stark contrast, dramatic lighting, and awe-inspiring scale evoke wonder and solitude in nature's grand spectacle.",1.5684263706207275,1.4363722801208496
24089,edited_image/unsplash_human/awe/Fz56lw7Q74s_Ancient Chinese Wall  .jpg,awe,"Snowdrops bloom in foreground, delicate white petals against lush green hills. Ancient Chinese watchtowers and Great Wall snake across misty, layered mountains. Soft, ethereal lighting. Serene, awe-inspiring composition. Contrast of fragile flowers with enduring stone. Symbolic harmony of nature and human legacy.",0.4356297254562378,-0.7327269315719604
24090,edited_image/unsplash_human/awe/iqbk5e3evrc_Snow-covered trees  .jpg,awe,"Awe-inspiring winter forest close-up: snow-dusted birch trunks rise sharply against a soft blue sky. Cool, crisp lighting highlights textured bark and frost. Minimalist composition, shallow depth of field. Serene, quiet, and ethereal. Pure white snow blankets the ground. Monochromatic blue tones evoke tranquility and wonder.",0.6743738651275635,0.3311004638671875
24091,edited_image/unsplash_human/awe/gTyyHANr974_Sunset.jpg,awe,"Astronomical sunset over calm ocean, sun glowing amber-orange with soft halo, sky transitioning from fiery red to deep indigo. Silhouetted sailboats dot the horizon. High contrast, serene yet awe-inspiring. Warm tones dominate, evoking wonder and tranquility. Stillness, vastness, and sublime beauty.",1.6026474237442017,0.6118873357772827
24092,edited_image/unsplash_human/awe/fJr6SvtLHlk_Eagles.jpg,awe,"A majestic eagle perches regally on a rocky outcrop, its piercing gaze fixed upward. Soft, warm lighting highlights its textured feathers against a serene, blurred desert backdrop. Two smaller eaglets peek from below, adding life and wonder. Earthy tones and sharp contrast evoke awe, symbolizing wild majesty and untamed nature.",0.7774837017059326,-0.011437475681304932
24093,edited_image/unsplash_human/awe/nsFR1SLp6W0_Desert sand dunes  .jpg,awe,"A lone figure walks across endless golden dunes under vast blue sky. Warm sunlight casts long shadows. Minimalist composition evokes solitude and awe. Smooth sand textures contrast with stark silhouette. Serene, contemplative mood. Desert expanse symbolizes journey and resilience.",0.3489847183227539,0.5631358623504639
24094,edited_image/unsplash_human/awe/8LtKWFAiw5s_Rainbow over landscape  .jpg,awe,"A vibrant puffin perches on lush green grass, its rainbow beak glowing against a surreal, dreamlike sky of swirling blues and purples. Soft bokeh background, sharp focus on the bird's curious gaze. Ethereal lighting, high contrast, vivid textures. Awe-inspiring natural wonder, capturing magic in motion.",2.0302019119262695,0.754928469657898
24095,edited_image/unsplash_human/awe/gmuIUQ2Y4cY_Ocean cliff.jpg,awe,"A majestic, cascading waterfall tumbles down a lush, moss-covered cliff face, framed by dense green foliage. Sunlight pierces through, illuminating misty droplets against a serene blue sky. The composition evokes awe through natural grandeur, vibrant textures, and dynamic motion, blending earthy tones with ethereal light.",0.6472620964050293,0.4972454309463501
24096,edited_image/unsplash_human/awe/7psXKRl2amU_Ocean cliff.jpg,awe,"A lone hiker stands on a rugged cliff path, dwarfed by towering, eroded cliffs under a vast, cloudy sky. Earthy tones contrast with distant ocean. The figure, back turned, gazes upward, evoking awe. Textured rock faces, soft lighting, and expansive composition emphasize nature's grandeur and solitude.",1.02848482131958,-0.09990155696868896
24097,edited_image/unsplash_human/awe/mR91Lis_7ks_Cloudy sky .jpg,awe,"Dramatic sky filled with swirling storm clouds, deep blues and stark whites, contrasted by piercing sunlight breaking through. Vast, textured cloudscape evokes awe and wonder. Moody, cinematic lighting. Dynamic motion blur suggests turbulent weather. Epic, nature's raw power on display.",0.7395658493041992,0.14042937755584717
24098,edited_image/unsplash_human/awe/2QHHOAPI--I_Flowing river  .jpg,awe,"A man stands on a cliff, gazing upward with serene awe, holding a bouquet of white flowers. Behind him, a luminous green mist flows over a river, contrasting with the rugged, textured landscape below. Warm, ethereal lighting bathes the scene, evoking wonder and tranquility.",0.8593279123306274,0.058049798011779785
24099,edited_image/unsplash_human/awe/USS8_fIsprQ_Cascading waterfall  .jpg,awe,"A majestic, cascading waterfall plunges over mossy rocks, framed by vibrant green foliage and delicate blossoms. Soft motion blur captures the water's rush, contrasted by crisp, sunlit leaves. Lush, verdant surroundings evoke awe and serenity. Bright, natural lighting enhances the scene's tranquil, powerful beauty.",0.9597795009613037,0.496440052986145
24100,edited_image/unsplash_human/awe/r52CS5op2Ao_Flowing river  .jpg,awe,"Awe-inspiring long-exposure river cascade, glowing cerulean water flowing over dark stones, framed by lush green forest. Motion blur creates ethereal, silky texture. Cool, dramatic lighting enhances depth and contrast. Serene, powerful natural beauty in twilight tones.",0.7403086423873901,0.3410578966140747
24101,edited_image/unsplash_human/awe/nicc2x0E_A4_Snowy mountains  .jpg,awe,"Awe-inspiring twilight mountain landscape, snow-capped peaks under deep blue sky with scattered stars. Warm light bathes one ridge, contrasting with cool shadows. Clouds glow softly at horizon. Serene, majestic, and tranquil. High contrast, rich textures, evoking wonder and solitude in nature.",1.9885836839675903,0.5942655801773071
24102,edited_image/unsplash_human/awe/r8ft-unuN6E_Mountains.jpg,awe,"Awe-inspiring mountain range with snow-capped peaks rising above vibrant autumn foliage. Warm golden-orange leaves contrast sharply with cool blue-gray mountains under soft, diffused light. Majestic, serene, and layered composition evokes wonder and tranquility in nature's grandeur.",2.0710666179656982,0.21584272384643555
24103,edited_image/unsplash_human/awe/FJLb1vST2fc_Snow-covered trees  .jpg,awe,"Awe-inspiring blue-toned forest with towering, twisted tree trunks reaching skyward, snow-dusted bark, ethereal motion blur in canopy, stark contrast between dark trunks and bright snow, cold atmospheric lighting, surreal depth, silent majesty, frozen wilderness, evoking wonder and solitude.",0.2250194549560547,0.7418078184127808
24104,edited_image/unsplash_human/awe/kN_F83xqdiM_Sunset.jpg,awe,"A breathtaking sunset ablaze with fiery reds, oranges, and deep purples. Dramatic clouds swirl across the sky, blurred by motion. A glowing sun peeks from the horizon, casting radiant warmth. Silhouetted trees frame the bottom. High contrast, awe-inspiring, ethereal, and vivid.",1.5438222885131836,0.66783607006073
24105,edited_image/unsplash_human/awe/ODDYZaw-q6M_Mountains.jpg,awe,"A lone figure gazes at majestic, snow-capped mountains fading into misty layers. Warm golden earth tones contrast with cool, pale sky. Soft, diffused lighting enhances serene awe. Minimalist composition, vast landscape, textured terrain, and tranquil stillness evoke profound wonder and solitude.",1.4378145933151245,-0.5427460670471191
24106,edited_image/unsplash_human/awe/hD2Hs9y8yAQ_Sunrise .jpg,awe,"A towering lighthouse silhouetted against a twilight sky, smoke curling from its top. Birds soar in the deep blue, fading to warm orange near the horizon. Dramatic contrast, awe-inspiring scale, serene yet powerful. Minimalist composition, evoking solitude and resilience against the vast, moody heavens.",0.6498245000839233,-0.13394325971603394
24107,edited_image/unsplash_human/awe/6jFAJShCB2I_Ocean cliff.jpg,awe,"Awe-inspiring natural rock arch over turbulent ocean, dramatic low-angle shot. Moody gray skies contrast with deep teal waves crashing below. Rough, textured stone surfaces. Strong chiaroscuro lighting. Epic scale, raw power of nature. No people. Evokes wonder and isolation.",0.8955738544464111,0.5452848672866821
24108,edited_image/unsplash_human/awe/AuXj9CyTA3E_Majestic canyon .jpg,awe,"Awe-inspiring floating mountains with mossy cliffs, bathed in ethereal blue light. A vibrant purple flower blooms defiantly in the void. Misty, layered peaks stretch into distance. High contrast, surreal composition. Majestic, otherworldly, serene. Evokes wonder and tranquility in a dreamlike, fantasy realm.",1.1039167642593384,0.4569246768951416
24109,edited_image/unsplash_human/awe/mAmq5brX5_U_Flowing river  .jpg,awe,"Awe-inspiring turquoise river flows through emerald moss-covered rocks, captured with long exposure blur. Lush greenery dominates the vibrant, sunlit scene. Contrast of rushing water and still foliage evokes serenity and wild beauty. Nature's vivid palette and dynamic motion create a majestic, tranquil wilderness.",0.6686825752258301,0.8030891418457031
24110,edited_image/unsplash_human/awe/Gzm1yUip9Yw_Cathedral interiors.jpg,awe,"Golden light slices through grand Gothic arches, casting dramatic shadows on warm wooden walls. Two figures on a scooter pause beneath the soaring vaults, dwarfed by ancient architecture. The scene blends modern motion with timeless awe, evoking reverence through stark contrast and serene stillness.",0.2250584363937378,0.7717652320861816
24111,edited_image/unsplash_human/awe/aXhpN8s6IY0_Sunset with Trees  .jpg,awe,"Golden sunset pierces through dense forest canopy, casting radiant beams over a vibrant meadow of yellow wildflowers. Soft, dreamy blur enhances ethereal glow. Rich greens contrast with warm amber tones. Serene, awe-inspiring nature scene evokes peace and wonder.",1.4495240449905396,0.10251259803771973
24112,edited_image/unsplash_human/awe/79lvXpBnvF8_Cascading waterfall  .jpg,awe,"A cascading waterfall tumbles over mossy rocks, blurred motion capturing serene flow. Lush green foliage frames the scene, contrasting with cool whites and deep shadows. Soft, diffused light enhances textures and depth. Nature's power and tranquility evoke awe in this tranquil, vibrant forest setting.",0.33464598655700684,0.2277202606201172
24113,edited_image/unsplash_human/awe/lG5skcBScoY_Cascading waterfall  .jpg,awe,"A majestic waterfall cascades through a dense, misty forest, framed by towering trees with vibrant green canopies. Soft, ethereal light filters through, creating a serene, awe-inspiring atmosphere. The contrast of bright water against shadowy trunks enhances the scene's tranquil grandeur and natural beauty.",0.8957934379577637,0.6228067874908447
24114,edited_image/unsplash_human/awe/gRkQY6UWXpc_Mountains.jpg,awe,"Vibrant red flowering plants rise from golden grasslands, framed by majestic, mist-shrouded snow-capped mountains under a soft blue sky. Warm sunlight enhances rich textures and bold color contrast, evoking awe through serene grandeur and natural harmony.",1.5481023788452148,-0.13835406303405762
24115,edited_image/unsplash_human/awe/BKn0yCHkoPw_Sunset .jpg,awe,"A blazing, fiery explosion erupts against a deep blue sky, radiating intense orange and yellow light. Fiery tendrils swirl dynamically, creating a dramatic contrast. The scene evokes awe through raw energy, vivid color, and turbulent motion, symbolizing cosmic power and destruction in a surreal, high-contrast composition.",-0.2425704002380371,1.1642650365829468
24116,edited_image/unsplash_human/awe/lYwwPmsWdOg_Snow-covered trees  .jpg,awe,"A majestic frost-covered tree silhouetted against a deep blue winter night, framing a luminous full moon. Snow blankets the ground, enhancing the serene, awe-inspiring contrast. Cool tones dominate, evoking quiet wonder and cosmic stillness in a frozen forest landscape.",1.347733497619629,0.7158021926879883
24117,edited_image/unsplash_human/awe/I997PvGj9BY_St. Paul's Cathedral  .jpg,awe,"A grand, sunlit cathedral framed by vibrant, blooming trees. Golden domes and spires pierce a clear blue sky. Soft, dappled light filters through lush foliage, creating ethereal contrast. Majestic architecture meets nature's splendor, evoking awe and serenity. Rich textures, warm tones, and serene stillness dominate the scene.",1.5504584312438965,-0.2677772641181946
24118,edited_image/unsplash_human/awe/4CQgIa0628I_Sunset with Trees  .jpg,awe,"Golden sunset pierces through towering trees, casting long shadows on textured forest floor. Warm light contrasts with cool sky, evoking awe. Silhouetted trunks stretch upward, framing radiant sun. Ethereal glow, serene atmosphere, natural majesty. No people. Vivid colors, soft focus, tranquil wilderness.",0.9352465867996216,0.5340238809585571
24119,edited_image/unsplash_human/awe/tXLAZCI6jk0_Colorful hot-air balloons.jpg,awe,"Aerial view of hot air balloons drifting over calm water at dawn, bathed in surreal pink, purple, and golden hues. Soft gradients, serene motion, and dreamlike contrast evoke wonder. Minimalist composition, tranquil atmosphere, and ethereal glow create awe-inspiring beauty.",0.691506028175354,0.3132312297821045
24120,edited_image/unsplash_human/awe/dnLTCzkeDxs_Mountain peaks  .jpg,awe,"Awe-inspiring mountain vista with snow-capped peaks piercing a soft blue sky. Foreground mossy stump with frost-kissed wildflowers. Ethereal mist swirls around rugged terrain. Cool tones, high contrast, serene stillness. Nature's grandeur meets delicate resilience. Majestic, tranquil, and timeless.",1.4477899074554443,0.2543560266494751
24121,edited_image/unsplash_human/awe/WYD0Gzym3Y0_Northern lights .jpg,awe,"Awe-inspiring aurora borealis in vivid purple and neon green, glowing above a rustic wooden fence. Dry, textured grasses in foreground contrast with ethereal sky. Dramatic lighting, surreal color gradient, and serene stillness evoke wonder. Nature's majestic spectacle captured in cinematic, high-contrast tones.",1.0156610012054443,0.22943401336669922
24122,edited_image/unsplash_human/awe/4A1pfhfUR4E_Cascading waterfall  .jpg,awe,"Aerial view of a majestic waterfall cascading down layered stone terraces, juxtaposed with lush green jungle. Motion blur captures water's rush, contrasting with vibrant foliage. Vertical composition emphasizes scale and power. Natural light highlights textures and rich tones, evoking awe through raw, untamed beauty.",0.814487099647522,1.2304186820983887
24123,edited_image/unsplash_human/awe/iEkQbImjWyg_Snow-covered trees  .jpg,awe,"Frozen forest at dawn, icy branches glistening under soft golden light. Snow blankets the ground, contrasting with frost-laced twigs. Ethereal blue tones blend with warm sunbeams. Stillness evokes awe. Bare trees stretch upward, framing a serene, magical winter wonderland.",0.9120951890945435,0.155431866645813
24124,edited_image/unsplash_human/awe/dd7pIdRmuGY_Flowing river  .jpg,awe,"Awe-inspiring twilight river scene, deep teal and blue waters flowing smoothly around jagged rocks, surrounded by lush green forest. Long exposure blur captures serene motion, high contrast between cool tones and dark foliage. Mystical, tranquil, and wild nature's grandeur.",1.2815784215927124,0.8515158891677856
24125,edited_image/unsplash_human/awe/QRzQlECEbsk_Mountains.jpg,awe,"A couple embraces on a sunlit mountain ridge, dwarfed by majestic, snow-capped peaks fading into hazy blue distance. Warm earth tones contrast with cool mountain hues. Serene, awe-inspiring, intimate. Clear sky, soft light. Minimal motion blur. Symbolic of love against grand nature.",1.3748095035552979,0.04814279079437256
24126,edited_image/unsplash_human/awe/UVxHta9I5fQ_Cathedral interiors.jpg,awe,"A towering, vibrant green plant rises in the center of a grand Gothic cathedral, bathed in warm, golden light filtering through stained glass windows. High vaulted ceilings and wooden pews frame the scene, evoking awe through contrast of nature and sacred architecture, serene stillness, and ethereal illumination.",0.8303189277648926,-0.6415733098983765
24127,edited_image/unsplash_human/awe/jvYGzVs3tWc_Northern lights .jpg,awe,"Awe-inspiring cavern illuminated by vibrant neon green and purple light beams. Escalators ascend into glowing depths. Smooth, reflective floor mirrors the surreal glow. Dramatic contrast between dark rock and electric hues. Futuristic, otherworldly atmosphere. No people. Motion blur suggests energy. Theme: wonder in subterranean wonderland.",0.8828083276748657,-0.022050082683563232
24128,edited_image/unsplash_human/awe/RHwX3Dpg8I0_Desert sand dunes  .jpg,awe,"Vast desert dunes glow in fiery orange hues, sculpted by wind into fluid, wave-like forms. Soft, diffused light enhances rich textures and subtle shadows. Minimalist composition evokes awe through scale, warmth, and serene motion. No people, only nature's grand, hypnotic rhythm.",1.0033900737762451,0.24191486835479736
24129,edited_image/unsplash_human/awe/JVn25VdB-qo_Elephants .jpg,awe,"Vast golden savanna under soft dawn light. Majestic elephants roam, tusks gleaming, trunks raised in quiet majesty. Dry grass sways gently. Distant horizon fades into mist. Earthy tones, serene motion, awe-inspiring scale. Nature's grandeur captured in tranquil harmony.",0.5789626836776733,0.45591866970062256
24130,edited_image/unsplash_human/awe/UTQmI7QMTuI_Tropical beach.jpg,awe,"Misty tropical beach at dawn, turquoise waters meet soft sand, silhouetted palm trees pierce the hazy sky. Ethereal, monochromatic teal and gray tones. Gentle waves blur with mist. Awe-inspiring stillness, nature's quiet majesty. Minimalist composition, dreamlike atmosphere.",0.9169739484786987,-0.4223880171775818
24131,edited_image/unsplash_human/awe/gxDdSqomSb0_Tropical beach.jpg,awe,"Vast turquoise ocean meets sky, birds soar in V-formation across azure heavens. Lush green island silhouette rests on horizon. Soft light bathes scene in serene glow. Calm waters reflect sky. Majestic, tranquil, awe-inspiring natural harmony.",1.633528232574463,0.2586261034011841
24132,edited_image/unsplash_human/awe/G-ZBx1tv4gs_Eagles.jpg,awe,"A majestic white-tailed eagle soars against a snowy, blurred landscape. Its piercing gaze and outstretched wings command awe. Stark white plumage contrasts with dark feathers and sharp yellow beak. Cold, diffused light enhances the scene's serene power. Motion blur in background emphasizes the bird's dynamic presence.",0.3819390535354614,0.5909096002578735
24133,edited_image/unsplash_human/awe/2LTGjreDgus_Sunset with Trees  .jpg,awe,"Golden sunset pierces through silhouetted trees, casting radiant light across a tranquil forest. Warm hues blend into soft sky gradients. Majestic, textured foliage contrasts with luminous glow. Serene, awe-inspiring natural beauty. Calm motion blur suggests gentle breeze. Evokes wonder, peace, and harmony with nature.",1.7096786499023438,0.37714898586273193
24134,edited_image/unsplash_human/awe/1DrgYOTM_OQ_Cathedral interiors.jpg,awe,"A radiant sunflower floats in a grand cathedral, its bold yellow petals contrasting with soaring stone arches and stained glass. Warm light bathes the scene, evoking awe through scale, color, and sacred geometry. The flower's vibrant life against ancient stone creates a surreal, spiritually uplifting moment.",1.0742143392562866,-0.7016526460647583
24135,edited_image/unsplash_human/awe/1IQEuE3yPj8_Seagulls .jpg,awe,"A serene coastal scene at dawn, seagulls soaring gracefully over calm waters. Soft pastel blues and whites dominate, evoking tranquility. Gentle motion blur suggests flight. Distant hills fade into mist. Minimalist composition, ethereal lighting, and vast open sky inspire awe and peace.",1.352041482925415,-0.2622406482696533
24136,edited_image/unsplash_human/awe/VB3cvKx9-Hc_Glacial landscapes  .jpg,awe,"Majestic mountain peaks pierce stormy skies, casting eerie green glow over mossy, mushroom-dotted valleys. Moody, high-contrast lighting enhances surreal textures and depth. Awe-inspiring, otherworldly landscape evokes mystery and wonder in a haunting, cinematic atmosphere.",0.6522645950317383,0.7586907148361206
24137,edited_image/unsplash_human/awe/ztB6AOiu0zM_Cascading waterfall  .jpg,awe,"A serene waterfall cascades down mossy rocks, framed by vibrant green bamboo leaves. Long exposure blurs the water into silky white streams, contrasting with sharp, glossy foliage. Soft, diffused light enhances the tranquil, awe-inspiring natural beauty of this lush, misty forest setting.",0.8225494623184204,0.10697722434997559
24138,edited_image/unsplash_human/awe/GPtSep_xvYw_Colorful hot-air balloons.jpg,awe,"Aerial view of two hot air balloons drifting over a winding road through a vibrant autumn forest. Rich hues of orange, gold, and green contrast with cool shadows. Serene, awe-inspiring composition. Soft lighting enhances texture and depth. Motionless balloons evoke tranquility and wonder above the canopy.",0.5721824169158936,0.9917721748352051
24139,edited_image/unsplash_human/awe/gr4w4R5P5O0_Traditional wedding .jpg,awe,"A majestic elephant draped in vibrant red fabric, adorned with golden garlands, gently interacts with a woman in traditional attire. Set in a sunlit grassy field, the scene radiates cultural awe. Warm tones, rich textures, and dynamic motion evoke wonder and celebration under a bright, natural sky.",1.2922343015670776,1.3980156183242798
24140,edited_image/unsplash_human/awe/_kP5ik4ydPU_Northern lights .jpg,awe,"Awe-inspiring aurora borealis with vibrant purple and green ribbons dancing above silhouetted grasses. Soft backlighting highlights delicate stems against a deep, starry night. Ethereal motion blur contrasts with stillness. Majestic, serene, and mysterious. Nature's luminous spectacle.",1.5820562839508057,0.5786372423171997
24141,edited_image/unsplash_human/awe/Yv5PPYmu2mM_Northern lights .jpg,awe,"Awe-inspiring aurora borealis in vivid purple and green, swirling above silhouetted palm trees. Dark, textured trunks frame the surreal sky. Ground grasses add depth. High contrast, moody tones. Ethereal, otherworldly atmosphere. No people. Motion blur suggests celestial dance. Nature's grand spectacle.",1.4995794296264648,1.5576660633087158
24142,edited_image/unsplash_human/awe/t1mqA3V3-7g_Northern lights .jpg,awe,"Awe-inspiring surreal beach scene: palm trees stand tall against a vibrant, gradient sky of purple, green, and yellow. Snow blankets the shore, contrasting with warm tones. Ethereal lighting bathes the landscape in dreamlike wonder, evoking mystery and tranquility. Minimalist composition amplifies the surreal, otherworldly atmosphere.",0.49500882625579834,0.3521221876144409
24143,edited_image/unsplash_human/awe/fzvZeqND1bo_Colorful hot-air balloons.jpg,awe,"A glowing red hot air balloon floats serenely above a sprawling cityscape at twilight. Warm orange lights from buildings contrast with the cool blue sky. The scene evokes awe through surreal scale, vibrant color contrast, and tranquil motion against urban density.",0.762183666229248,0.6498806476593018
24144,edited_image/unsplash_human/awe/LFR9pA3i56E_Sunrise .jpg,awe,"Awe-inspiring solar eclipse captured in motion blur, glowing golden rings against a serene twilight sky. Soft gradient from deep blue to warm amber, ethereal light trails evoke cosmic wonder. Minimalist composition, celestial symmetry, and radiant contrast create a tranquil, majestic atmosphere of natural grandeur.",1.4208219051361084,0.18132126331329346
24145,edited_image/unsplash_human/awe/pLEwAGZiqAU_Mountain peaks  .jpg,awe,"Awe-inspiring blue-toned mountain range with translucent jellyfish floating above, glowing softly against starry night sky. Dark pine trees frame foreground. Ethereal, surreal composition blending nature and fantasy. High contrast, cool tones, dreamlike texture. Symbolic fusion of earth and sea, evoking wonder and tranquility.",0.8357577323913574,0.42262136936187744
24146,edited_image/unsplash_human/awe/1h9c01xe0YY_Sunset with Trees  .jpg,awe,"Golden sunset filters through blossoming tree branches, casting radiant light and dramatic shadows. Textured petals glow against dark silhouettes. Warm tones contrast with deep shadows, evoking awe. Nature's beauty in motion, serene yet powerful. A breathtaking moment of light, life, and tranquility.",0.95149827003479,-0.10747092962265015
24147,edited_image/unsplash_human/awe/l8xc8tXJ8-E_Ocean cliff.jpg,awe,"Awe-inspiring cliffside vista: towering, textured rock formations frame a vast, serene ocean under a dramatic, cloud-streaked sky. Soft, diffused lighting enhances deep blues and earthy tones. Minimalist composition evokes solitude and grandeur. No people. Motionless water reflects the sky. Evokes wonder, nature's majesty, and quiet contemplation.",1.0786771774291992,-0.791715681552887
24148,edited_image/unsplash_human/awe/0b7CIkTssHI_Northern lights .jpg,awe,"Awe-inspiring aurora borealis swirls in vivid green and purple against a dark night sky. Ethereal, motion-blurred ribbons dance above a silhouetted horizon. High contrast, luminous colors, and dynamic motion evoke wonder and cosmic majesty.",1.4802371263504028,1.1279808282852173
24149,edited_image/unsplash_human/awe/a3mdwZAoGcU_Snow-covered trees  .jpg,awe,"Awe-inspiring blue-toned forest canyon, towering ancient trees framing a misty, narrow path. Ethereal lighting filters through dense canopy, casting soft glow. Textured bark and frosty branches evoke mystery. Cool, monochromatic palette enhances serene, majestic atmosphere. Depth and scale inspire wonder.",1.2253729104995728,0.45502352714538574
24150,edited_image/unsplash_human/awe/1x9ElmBT7t0_Mountainous forest views.jpg,awe,"Awe-inspiring inverted view: glassy skyscraper facade mirrors lush green mountains and sky. Symmetrical composition, vibrant greens contrast with soft blue haze. Sunlight glimmers on reflective surfaces. Nature and architecture harmonize in surreal, upward-looking perspective. Serene, majestic, and dreamlike.",1.0194121599197388,-0.6210628151893616
24151,edited_image/unsplash_human/awe/Mp4yCGNtO6s_Colorful hot-air balloons.jpg,awe,"Awe-inspiring twilight scene: colorful hot air balloons drift over a dark, rippling sea, glowing warmly against a deep blue sky. Distant city lights shimmer on the horizon. Soft motion blur enhances serenity. Majestic, tranquil, and surreal -- evoking wonder and peace.",1.2281602621078491,0.7680280208587646
24152,edited_image/unsplash_human/awe/_3-OwU30m3Q_Wedding ceremony  .jpg,awe,"A regal woman in intricate lace gown holds a bowl of glowing orbs, her gaze solemn and poised. Soft, dramatic lighting highlights her ornate jewelry and veiled elegance. Moody, earthy tones contrast with luminous orbs. Ethereal, symbolic, awe-inspiring composition evoking mystery and timeless grace.",-0.14779132604599,-0.4172835946083069
24153,edited_image/unsplash_human/awe/tos-RoArLiE_Flowing river  .jpg,awe,"Vibrant purple lilacs bloom beside a glistening stream, bathed in soft, ethereal light. Delicate petals contrast with cool, rippling water and mossy stones. Moody tones and shallow depth of field evoke tranquility and natural wonder. A serene, awe-inspiring moment captured in nature's quiet majesty.",0.8762640953063965,-0.7302800416946411
